广东频道,#genre#
广东卫视,http://27.10.215.110:8005/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://171.116.151.33:8084/rtp/226.0.2.45:8272$720x576
广东卫视,http://171.116.226.246:8084/rtp/226.0.2.45:8272$720x576
广东卫视,http://171.116.226.246:8085/rtp/226.0.2.45:8272$720x576
广东卫视,http://118.79.7.119:6001/rtp/226.0.2.45:8272$720x576
广东卫视,http://60.186.200.183:8888/rtp/233.50.201.56:5140$720x576
广东卫视,http://180.124.225.131:3000/rtp/239.49.1.39:6000
广东卫视,http://180.124.225.131:3000/rtp/239.49.8.143:6000
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108
广东卫视,http://115.150.15.242:5566/rtp/239.252.219.213:5140
广东卫视,http://118.183.212.29:6868/rtp/239.255.30.134:8231
浙江卫视,http://60.186.200.183:8888/rtp/233.50.201.100:5140$1920x1080
浙江卫视,http://60.186.200.183:8888/rtp/233.50.200.231:5140$1920x1080
浙江卫视,http://171.125.90.130:6000/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://27.10.215.110:8005/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://118.79.7.119:6001/rtp/226.0.2.36:8200$720x576
浙江卫视,http://171.116.226.246:8084/rtp/226.0.2.36:8200$720x576
浙江卫视,http://171.125.90.130:6000/rtp/226.0.2.36:8200$720x576
浙江卫视,http://171.116.226.246:8085/rtp/226.0.2.36:8200$720x576
浙江卫视,http://180.124.225.131:3000/rtp/239.49.1.34:6000
