广东频道,#genre#
宁夏卫视,http://124.64.189.63:8888/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://60.168.231.251:2000/rtp/238.1.78.109:6744$720x576
宁夏卫视,http://183.151.61.152:4022/rtp/233.50.201.57:5140$720x576
宁夏卫视,http://114.240.43.183:8888/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://183.184.181.5:8085/rtp/226.0.2.64:8424$720x576
宁夏卫视,http://171.120.20.181:8004/rtp/226.0.2.64:8424$720x576
宁夏卫视,http://118.81.48.104:8083/rtp/226.0.2.64:8424
宁夏卫视,http://183.185.222.245:8085/rtp/226.0.2.64:8424
青海卫视,http://111.165.222.109:8000/rtp/225.1.1.54:5002$720x576
青海卫视,http://117.32.85.224:8014/rtp/239.112.205.53:5140$720x576
青海卫视,http://sweetown.fun:4000/rtp/239.3.1.44:8184$720x576
青海卫视,http://171.117.245.185:8084/rtp/226.0.2.59:8384$720x576
青海卫视,http://171.120.20.181:8004/rtp/226.0.2.59:8384$720x576
青海卫视,http://114.243.104.92:8888/rtp/239.3.1.44:8184$720x576
青海卫视,http://60.178.151.155:4022/rtp/233.50.201.65:5140$720x576
青海卫视,http://114.246.181.171:4022/rtp/239.3.1.44:8184$720x576
青海卫视,http://221.198.182.240:8888/rtp/225.1.1.54:5002$720x576
青海卫视,http://124.64.189.63:8888/rtp/239.3.1.44:8184$720x576
青海卫视,http://60.168.231.251:2000/rtp/238.1.78.102:6688$720x576
青海卫视,http://113.233.11.142:9000/rtp/232.0.0.101:1234$720x576
青海卫视,http://171.105.179.67:4022/rtp/239.81.0.53:4056$720x576
青海卫视,http://118.81.48.104:8083/rtp/226.0.2.59:8384
青海卫视,http://183.185.222.245:8085/rtp/226.0.2.59:8384
山东卫视,http://60.7.56.33:4000/rtp/239.253.92.207:8109$1920x1080
山东卫视,http://27.11.49.234:8006/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://113.233.11.142:9000/rtp/232.0.0.131:1234$1920x1080
山东卫视,http://171.120.20.181:8004/rtp/226.0.2.149:9104$1920x1080
山东卫视,http://119.98.175.25:85/rtp/239.69.1.69:10054$1920x1080
山东卫视,http://sweetown.fun:4000/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://220.192.2.245:8008/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://114.243.104.92:8888/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://124.64.189.63:8888/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://183.184.181.5:8085/rtp/226.0.2.149:9104$1920x1080
山东卫视,http://183.151.61.152:4022/rtp/233.50.201.105:5140$1920x1080
山东卫视,http://60.168.231.251:2000/rtp/238.1.78.169:7224$1920x1080
山东卫视,http://171.120.20.181:8004/rtp/226.0.2.51:8320$720x576
山东卫视,http://171.105.179.67:4022/rtp/239.81.0.39:4056$720x576
山东卫视,http://60.178.151.155:4022/rtp/233.50.201.64:5140$720x576
山西卫视,http://183.184.181.5:8085/rtp/226.0.2.152:9128$1920x1080
山西卫视,http://171.120.20.181:8004/rtp/226.0.2.11:8000$720x576
山西卫视,http://171.105.179.67:4022/rtp/239.81.0.49:4056$720x576
山西卫视,http://111.165.222.109:8000/rtp/225.1.1.50:5002$720x576
山西卫视,http://117.32.85.224:8014/rtp/239.112.205.46:5140$720x576
山西卫视,http://118.81.48.104:8085/rtp/226.0.2.11:8000$720x576
山西卫视,http://sweetown.fun:4000/rtp/239.3.1.42:8172$720x576
山西卫视,http://60.168.231.251:2000/rtp/238.1.78.95:6632$720x576
山西卫视,http://183.151.61.152:4022/rtp/233.50.201.51:5140$720x576
山西卫视,http://114.243.104.92:8888/rtp/239.3.1.42:8172$720x576
山西卫视,http://221.198.182.240:8888/rtp/225.1.1.50:5002$720x576
山西卫视,http://114.246.181.171:4022/rtp/239.3.1.42:8172$720x576
山西卫视,http://124.64.189.63:8888/rtp/239.3.1.42:8172$720x576
山西卫视,http://183.184.181.5:8085/rtp/226.0.2.11:8000$720x576
山西卫视,http://113.233.11.142:9000/rtp/232.0.0.86:1234$720x576
陕西卫视,http://117.32.85.224:8014/rtp/239.111.205.35:5140$1920x1080
陕西卫视,http://111.165.222.109:8000/rtp/225.1.1.41:5002$720x576
陕西卫视,http://118.81.48.104:8083/rtp/226.0.2.53:8336$720x576
陕西卫视,http://118.81.48.104:8085/rtp/226.0.2.53:8336$720x576
陕西卫视,http://171.105.179.67:4022/rtp/239.81.0.89:4056$720x576
陕西卫视,http://sweetown.fun:4000/rtp/239.3.1.41:8140$720x576
陕西卫视,http://114.243.104.92:8888/rtp/239.3.1.41:8140$720x576
陕西卫视,http://60.178.151.155:4022/rtp/233.50.201.59:5140$720x576
陕西卫视,http://114.246.181.171:4022/rtp/239.3.1.41:8140$720x576
陕西卫视,http://221.198.182.240:8888/rtp/225.1.1.41:5002$720x576
陕西卫视,http://124.64.189.63:8888/rtp/239.3.1.41:8140$720x576
陕西卫视,http://60.168.231.251:2000/rtp/238.1.78.88:6576$720x576
陕西卫视,http://183.184.181.5:8085/rtp/226.0.2.53:8336$720x576
陕西卫视,http://171.120.20.181:8004/rtp/226.0.2.53:8336$720x576
陕西卫视,http://113.233.11.142:9000/rtp/232.0.0.35:1234$720x576
四川卫视,http://111.165.222.109:8000/rtp/225.1.1.123:5002$1920x1080
四川卫视,http://113.233.11.142:9000/rtp/232.0.0.185:1234$1920x1080
四川卫视,http://119.98.175.25:85/rtp/239.69.1.169:10650$1920x1080
四川卫视,http://60.168.231.251:2000/rtp/238.1.78.30:6168$1920x1080
四川卫视,http://60.178.151.155:4022/rtp/233.50.201.139:5140$1920x1080
四川卫视,http://183.184.181.5:8085/rtp/226.0.2.179:9344$1920x1080
四川卫视,http://183.185.222.245:8083/rtp/226.0.2.42:8248$720x576
四川卫视,http://27.10.134.196:8003/rtp/225.0.4.204:7980$720x576
四川卫视,http://171.105.179.67:4022/rtp/239.81.0.43:4056$720x576
四川卫视,http://sweetown.fun:4000/rtp/239.3.1.29:8288$720x576
四川卫视,http://114.246.181.171:4022/rtp/239.3.1.29:8288$720x576
四川卫视,http://124.64.189.63:8888/rtp/239.3.1.29:8288$720x576
四川卫视,http://183.184.181.5:8085/rtp/226.0.2.42:8248$720x576
四川卫视,http://60.178.151.155:4022/rtp/233.50.201.61:5140$720x576
四川卫视,http://118.81.48.104:8083/rtp/226.0.2.179:9344
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$1920x1080
深圳卫视,http://171.120.20.181:8004/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://sweetown.fun:4000/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://113.233.11.142:9000/rtp/232.0.0.110:1234$1920x1080
深圳卫视,http://119.98.175.25:85/rtp/239.254.96.137:8896$1920x1080
深圳卫视,http://183.184.181.5:8085/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://60.178.151.155:4022/rtp/233.50.201.101:5140$1920x1080
深圳卫视,http://60.168.231.251:2000/rtp/238.1.78.156:7120$1920x1080
深圳卫视,http://124.64.189.63:8888/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.243.104.92:8888/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://171.105.179.67:4022/rtp/239.81.0.57:4056$720x576
深圳卫视,http://60.178.151.155:4022/rtp/233.50.201.45:5140$720x576
深圳卫视,http://118.81.48.104:8083/rtp/226.0.2.47:8288$720x576
深圳卫视,http://183.184.181.5:8085/rtp/226.0.2.47:8288$720x576
深圳卫视,http://118.81.48.104:8083/rtp/226.0.2.147:9088
三沙卫视,http://111.165.222.109:8000/rtp/225.1.2.181:5002$720x576
三沙卫视,http://222.68.72.9:5555/rtp/239.45.1.82:5140$720x576
三沙卫视,http://sweetown.fun:4000/rtp/239.3.1.155:4120$720x576
三沙卫视,http://171.213.137.173:8088/rtp/239.93.42.58:5140$720x576
三沙卫视,http://222.212.152.219:4443/rtp/239.93.42.58:5140$720x576
三沙卫视,http://114.246.181.171:4022/rtp/239.3.1.155:4120$720x576
三沙卫视,http://114.252.229.100:8000/rtp/239.3.1.155:4120$720x576
三沙卫视,http://221.198.182.240:8888/rtp/225.1.2.181:5002$720x576
三沙卫视,http://221.216.137.230:8012/rtp/239.3.1.155:4120$720x576
三沙卫视,http://60.168.231.251:2000/rtp/238.1.78.27:6144$720x576
三沙卫视,http://114.243.104.92:8888/rtp/239.3.1.155:4120$720x576
三沙卫视,http://111.162.167.200:8686/rtp/225.1.2.181:5002$720x576
三沙卫视,http://171.213.223.165:8818/rtp/239.93.42.58:5140$720x576
三沙卫视,http://60.26.3.215:7000/rtp/225.1.2.181:5002
三沙卫视,http://114.243.102.64:4000/rtp/239.3.1.155:4120
天津卫视,http://183.185.222.245:8085/rtp/226.0.2.148:9096$1920x1080
天津卫视,http://113.233.11.142:9000/rtp/232.0.0.125:1234$1920x1080
天津卫视,http://sweetown.fun:4000/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://114.246.181.171:4022/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://60.168.231.251:2000/rtp/238.1.78.20:6088$1920x1080
天津卫视,http://119.98.175.25:85/rtp/239.69.1.68:10048$1920x1080
天津卫视,http://220.192.2.245:8008/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://183.184.181.5:8085/rtp/226.0.2.148:9096$1920x1080
天津卫视,http://124.64.189.63:8888/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://60.178.151.155:4022/rtp/233.50.201.104:5140$1920x1080
天津卫视,http://171.105.179.67:4022/rtp/239.81.0.50:4056$720x576
天津卫视,http://118.81.48.104:8083/rtp/226.0.2.56:8360$720x576
天津卫视,http://60.178.151.155:4022/rtp/233.50.201.47:5140$720x576
天津卫视,http://183.184.181.5:8085/rtp/226.0.2.56:8360$720x576
天津卫视,http://118.81.48.104:8083/rtp/226.0.2.148:9096
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$1920x1080
西藏卫视,http://111.165.222.109:8000/rtp/225.1.1.51:5002$720x576
西藏卫视,http://171.117.245.185:8084/rtp/226.0.2.66:8440$720x576
西藏卫视,http://sweetown.fun:4000/rtp/239.3.1.47:8164$720x576
西藏卫视,http://114.243.104.92:8888/rtp/239.3.1.47:8164$720x576
西藏卫视,http://221.198.182.240:8888/rtp/225.1.1.51:5002$720x576
西藏卫视,http://114.246.181.171:4022/rtp/239.3.1.47:8164$720x576
西藏卫视,http://124.64.189.63:8888/rtp/239.3.1.47:8164$720x576
西藏卫视,http://60.168.231.251:2000/rtp/238.1.78.101:6680$720x576
西藏卫视,http://183.151.61.152:4022/rtp/233.50.201.70:5140$720x576
西藏卫视,http://183.184.181.5:8085/rtp/226.0.2.66:8440$720x576
西藏卫视,http://171.120.20.181:8004/rtp/226.0.2.66:8440$720x576
西藏卫视,http://113.233.11.142:9000/rtp/232.0.0.114:1234$720x576
西藏卫视,http://118.81.48.104:8083/rtp/226.0.2.66:8440
西藏卫视,http://183.185.222.245:8085/rtp/226.0.2.66:8440
新疆卫视,http://117.32.84.221:8014/rtp/239.112.205.56:5140$720x576
新疆卫视,http://171.117.245.185:8084/rtp/226.0.2.67:8448$720x576
新疆卫视,http://111.165.222.109:8000/rtp/225.1.1.35:5002$720x576
新疆卫视,http://sweetown.fun:4000/rtp/239.3.1.48:8160$720x576
新疆卫视,http://117.32.85.224:8014/rtp/239.112.205.56:5140$720x576
新疆卫视,http://171.120.20.181:8004/rtp/226.0.2.67:8448$720x576
新疆卫视,http://114.243.104.92:8888/rtp/239.3.1.48:8160$720x576
新疆卫视,http://114.246.181.171:4022/rtp/239.3.1.48:8160$720x576
新疆卫视,http://114.252.229.100:8000/rtp/239.3.1.48:8160$720x576
新疆卫视,http://124.64.189.63:8888/rtp/239.3.1.48:8160$720x576
新疆卫视,http://60.168.231.251:2000/rtp/238.1.78.110:6752$720x576
新疆卫视,http://114.240.43.183:8888/rtp/239.3.1.48:8160$720x576
新疆卫视,http://183.184.181.5:8085/rtp/226.0.2.67:8448$720x576
新疆卫视,http://118.81.197.116:8085/rtp/226.0.2.67:8448$720x576
新疆卫视,http://118.81.48.104:8083/rtp/226.0.2.67:8448
云南卫视,http://60.178.151.155:4022/rtp/233.50.200.115:5140$1920x1080
云南卫视,http://171.117.245.185:8084/rtp/226.0.2.60:8392$720x576
云南卫视,http://171.120.20.181:8004/rtp/226.0.2.60:8392$720x576
云南卫视,http://111.165.222.109:8000/rtp/225.1.1.61:5002$720x576
云南卫视,http://sweetown.fun:4000/rtp/239.3.1.26:8108$720x576
云南卫视,http://221.198.182.240:8888/rtp/225.1.1.61:5002$720x576
云南卫视,http://117.32.85.224:8014/rtp/239.112.205.58:5140$720x576
云南卫视,http://114.246.181.171:4022/rtp/239.3.1.26:8108$720x576
云南卫视,http://114.243.104.92:8888/rtp/239.3.1.26:8108$720x576
云南卫视,http://60.168.231.251:2000/rtp/238.1.78.89:6584$720x576
云南卫视,http://183.184.181.5:8085/rtp/226.0.2.60:8392$720x576
云南卫视,http://118.81.197.116:8085/rtp/226.0.2.60:8392$720x576
云南卫视,http://113.233.11.142:9000/rtp/232.0.0.40:1234$720x576
云南卫视,http://171.105.179.67:4022/rtp/239.81.0.45:4056$720x576
云南卫视,http://60.178.151.155:4022/rtp/233.50.201.46:5140$720x576
港·澳·台,#genre#
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$1920x1080
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$1920x1080
翡翠台,http://202.168.187.208:9898/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://wouu.net:9977/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://171.213.223.65:8818/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://222.212.152.219:4443/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://xeace.cn:8888/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://171.213.223.165:8818/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://118.113.254.110:18888/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://171.213.128.130:8123/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://171.213.130.146:8889/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://218.0.168.126:8888/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://60.178.151.155:4022/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://171.213.137.173:8088/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192$1920x1080
凤凰中文,http://183.151.61.152:4022/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://36.25.232.35:8889/rtp/233.50.200.191:5140
凤凰中文,http://171.213.222.101:4000/rtp/239.93.1.9:2192
凤凰资讯,http://wouu.net:9977/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://222.212.152.219:4443/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://171.213.223.65:8818/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://171.213.130.146:8889/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://xeace.cn:8888/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://171.213.137.173:8088/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://171.213.223.165:8818/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://60.178.151.155:4022/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://183.151.61.152:4022/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080
凤凰资讯,http://218.0.168.126:8888/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://36.25.232.35:8889/rtp/233.50.200.192:5140
凤凰资讯,http://171.213.222.101:4000/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.146.138:5555/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.223.65:8818/rtp/239.93.1.4:2191
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$1280x720
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
